nombre_col,num_code,prom_valor_unitario_suelo,latitud,longitud,alcaldia,estado,no_airbnb,no_starbucks,airbnb_mean_price,flag_airbnb,flag_starbucks,valor_unitario_pred
TEZONTITLA,14657,274.53,19.20912881,-99.15233297,Tlalpan,CDMX,0,0,0.0,0,0,1734.6600400900822
VERANO,14657,679.26,19.26507991,-99.20130468,Tlalpan,CDMX,2,0,303.0,1,0,1736.0959535289148
XAXALCO,14657,274.53,19.19355638,-99.14309808,Tlalpan,CDMX,1,0,600.0,1,0,1733.8814514127994
XAXALIPAC,14657,274.53,19.18915919,-99.14424124,Tlalpan,CDMX,0,0,0.0,0,0,1734.6600400900822
MIRADOR 1A SECC,14658,1210.08,19.2692296,-99.17899012,Tlalpan,CDMX,22,0,426.45454545454544,1,0,1760.153587851015
MA ESTHER ZUNO DE ECHEVERRIA-TLALPUENTE,14659,947.3454749,19.25175276,-99.18347372,Tlalpan,CDMX,5,0,1170.0,1,0,1736.8734023356847
SAN ANDRES TOTOLTEPEC (PBLO),14659,1230.295153,19.25091951,-99.17035126,Tlalpan,CDMX,4,0,330.25,1,0,1738.4519837863427
TETENCO (PJE),14659,1478.488434,19.26355729,-99.18029403,Tlalpan,CDMX,10,0,467.2,1,0,1745.335884355955
TLALMILLE,14659,730.7863043,19.25926223,-99.18601913,Tlalpan,CDMX,2,0,914.5,1,0,1734.0555131496917
OCOTLA - OCOTLA CHICO,14700,274.53,19.21302926,-99.16682765,Tlalpan,CDMX,2,0,700.0,1,0,1734.7712522524612
LA MAGDALENA PETLACALCO (PBLO),14710,543.9569146,19.23396677,-99.17948934,Tlalpan,CDMX,1,0,2250.0,1,0,1728.3757660068823
LOMAS HIDALGO,14720,931.31,19.27431602,-99.21501768,Tlalpan,CDMX,11,1,700.0,1,1,2271.6210407061753
SANTA URSULA XITLA,14720,3180.798242,19.28051003,-99.17889655,Tlalpan,CDMX,27,1,677.1481481481482,1,1,2291.2729521751294
CULTURA MAYA,14730,1276.87,19.27609537,-99.22300709,Tlalpan,CDMX,5,0,560.0,1,0,1738.908837546357
LOS  ENCINOS,14730,1276.87,19.27749891,-99.22723763,Tlalpan,CDMX,3,0,583.3333333333334,1,0,1736.3840218827986
SAN LORENZO HUIPULCO,14730,2565.952813,19.29494132,-99.15040451,Tlalpan,CDMX,44,4,580.75,1,1,3889.909189425414
LA PRIMAVERA,14734,680.2001935,19.26693484,-99.20267747,Tlalpan,CDMX,2,0,303.0,1,0,1736.0959535289148
PEDREGAL DE SN NICOLAS 4A SECC II,14735,1283.84,19.27898267,-99.23318382,Tlalpan,CDMX,5,0,2046.0,1,0,1733.9503839019978
LOMAS DE CUILOTEPEC,14737,848.53,19.27092951,-99.23234732,Tlalpan,CDMX,2,0,1725.0,1,0,1731.3510537427246
BOSQUES DEL PEDREGAL,14738,848.89622,19.27203298,-99.23911758,Tlalpan,CDMX,1,0,3000.0,1,0,1725.8731817314656
FUENTES DEL PEDREGAL,14738,5336.174726,19.30504319,-99.22535441,Tlalpan,CDMX,41,2,1236.1951219512196,1,1,2832.3747181229514
PEDREGAL DE SN NICOLAS 4A SECC I,14738,999.628663,19.27729081,-99.23982839,Tlalpan,CDMX,2,0,1680.0,1,0,1731.5012087992495
VISTAS DEL PEDREGAL,14738,848.53,19.27233151,-99.23474184,Tlalpan,CDMX,3,0,1270.0,1,0,1734.0927669461948
LOMAS DE  PADIERNA I,14740,1500.45,19.29394979,-99.2273543,Tlalpan,CDMX,11,0,935.818181818182,1,0,1744.995687775015
2 DE OCTUBRE,14748,854.6881688,19.27226763,-99.23067883,Tlalpan,CDMX,2,0,1725.0,1,0,1731.3510537427246
BELVEDERE,14748,931.31,19.26931138,-99.22702401,Tlalpan,CDMX,1,0,450.0,1,0,1734.3819682678827
LOMAS ALTAS DE PADIERNA SUR,14748,931.31,19.27315454,-99.2262846,Tlalpan,CDMX,3,0,583.3333333333334,1,0,1736.3840218827986
CHIMILLI,14749,931.31,19.26962455,-99.21807021,Tlalpan,CDMX,0,0,0.0,0,0,1734.6600400900822
MIRADOR I,14749,931.31,19.27131807,-99.21939779,Tlalpan,CDMX,2,0,600.0,1,0,1735.10493015585
MIRADOR II,14749,931.31,19.27022962,-99.2231328,Tlalpan,CDMX,2,0,475.0,1,0,1735.5220275350862
HEROES DE 1910,14760,305.1988,19.24566291,-99.23637496,Tlalpan,CDMX,9,0,1045.6666666666667,1,0,1742.1821901677672
LOMAS DE TEPEMECATL,14760,326.8063636,19.24073262,-99.23874751,Tlalpan,CDMX,4,0,1177.0,1,0,1735.6265661393968
SAN MIGUEL AJUSCO (PBLO),14780,543.2021313,19.22747192,-99.20190688,Tlalpan,CDMX,1,0,2500.0,1,0,1727.54157124841
JARDINES DE SAN JUAN,14830,412.5821387,19.21139903,-99.18720143,Tlalpan,CDMX,0,0,0.0,0,0,1734.6600400900822
SANTO TOMAS AJUSCO (PBLO),14839,564.8456019,19.21827803,-99.20676232,Tlalpan,CDMX,2,0,1289.5,1,0,1732.8042210119834
CANTERA PUENTE DE PIEDRA,14900,2558.823699,19.2991218,-99.16447213,Tlalpan,CDMX,93,4,739.4408602150538,1,1,3949.330131499656
PARRES EL GUARDA (PBLO),14900,237.9637607,19.13545631,-99.17357847,Tlalpan,CDMX,0,0,0.0,0,0,1734.6600400900822
PEDREGAL DE SN NICOLAS 1A SECC,14900,1152.485331,19.29360959,-99.23523987,Tlalpan,CDMX,5,0,1455.2,1,0,1735.9217529552195
SAN MIGUEL TOXIAC,14900,187.49,19.20671416,-99.15506153,Tlalpan,CDMX,2,0,552.0,1,0,1735.2650955494767
PEDREGAL DE LAS AGUILAS,14439,1586.24,19.27187085,-99.17561862,Tlalpan,CDMX,32,1,3295.375,1,1,2288.653901425157
AMPLIACION MIGUEL HIDALGO 2A SECC,14250,2091.01353,19.28183907,-99.1973637,Tlalpan,CDMX,13,0,6188.076923076923,1,0,1729.9170184127233
JUVENTUD UNIDA,14647,1786.39,19.26878507,-99.15296322,Tlalpan,CDMX,11,0,595.5454545454545,1,0,1746.1311026771832
ARENAL PUERTA TEPEPAN,14610,3651.08,19.282982,-99.14426953,Tlalpan,CDMX,28,2,814.8928571428571,1,1,2817.8752870274366
VALLE ESCONDIDO,14600,3101.744755,19.27860569,-99.14362415,Tlalpan,CDMX,35,2,651.6857142857143,1,1,2826.984224401257
LA TORTUGA XOLALPA-HCO COLEGIO MILITAR,14653,1548.988684,19.26652487,-99.14700715,Tlalpan,CDMX,13,0,502.7692307692308,1,0,1748.8876339216242
VALLE DE TEPEPAN,14646,1962.595758,19.27237367,-99.14580896,Tlalpan,CDMX,28,2,543.6428571428571,1,1,2818.780388340379
HEROES DE PADIERNA II,14200,1427.1,19.28060693,-99.21982914,Tlalpan,CDMX,17,1,547.9411764705883,1,1,2279.4692998587498
COAPA 2A SECCION-RAMOS MILLAN,14357,3427.677115,19.29967499,-99.11805149,Tlalpan,CDMX,46,3,668.2826086956521,1,1,3366.225590171778
HUESO PERIFERICO-ISSSFAM NO. 7 (U HABS),14338,2952.437039,19.29733866,-99.10342202,Tlalpan,CDMX,7,1,777.4285714285714,1,1,2266.4687637002066
FUENTES Y PEDREGAL DE TEPEPAN,14643,1771.522149,19.27009709,-99.14988323,Tlalpan,CDMX,17,0,517.2941176470588,1,0,1753.7330825558229
LA MAGUEYERA,14654,790.0028571,19.24454544,-99.14593671,Tlalpan,CDMX,4,0,750.0,1,0,1737.0513707868677
SAN MIGUEL  XICALCO (PBLO),14490,389.147459,19.23467221,-99.16430712,Tlalpan,CDMX,5,0,1067.6,1,0,1737.215088508755
TEPETLICA EL ALTO-3 DE MAYO,14470,234.9178571,19.2365259,-99.14713484,Tlalpan,CDMX,4,0,750.0,1,0,1737.0513707868677
VALLE VERDE,14655,497.6538362,19.24669337,-99.14274262,Tlalpan,CDMX,0,0,0.0,0,0,1734.6600400900822
SAN PEDRO MARTIR (PBLO),14650,1446.752517,19.26628111,-99.16882092,Tlalpan,CDMX,23,0,4448.608695652174,1,0,1747.956026954616
EJIDOS DE SAN PEDRO MARTIR II (SUR),14640,1654.641067,19.26757345,-99.1585622,Tlalpan,CDMX,15,0,525.6666666666666,1,0,1751.2581877236928
MIRADOR DEL VALLE,14658,1099.59171,19.25634326,-99.1823338,Tlalpan,CDMX,2,0,914.5,1,0,1734.0555131496917
ARENAL GUADALUPE TLALPAN,14389,3433.288712,19.28614765,-99.14588468,Tlalpan,CDMX,28,2,616.6428571428571,1,1,2818.536803470905
SAN MIGUEL TOPILEJO (PBLO),14500,512.1666246,19.20025293,-99.14399055,Tlalpan,CDMX,2,0,700.0,1,0,1734.7712522524612
ISIDRO FABELA I (PONIENTE),14030,2077.113385,19.30093407,-99.176414,Tlalpan,CDMX,54,0,742.0925925925926,1,0,1798.251693210645
AMPLIACION MIGUEL HIDALGO 3A SECC,14250,1963.538258,19.28024009,-99.20635451,Tlalpan,CDMX,12,1,481.0833333333333,1,1,2273.5749959927284
VALLE GOMEZ,15220,3020.98,19.45689246,-99.11950353,Venustiano Carranza,CDMX,27,0,597.4074074074074,1,0,1711.0212818315745
MICHOACANA,15250,3020.98,19.44696192,-99.11557088,Venustiano Carranza,CDMX,14,0,522.3571428571429,1,0,1695.3664843211563
MICHOACANA (AMPL),15250,3020.98,19.4482982,-99.11308566,Venustiano Carranza,CDMX,16,0,513.75,1,0,1697.842161941085
JANITZIO,15270,3031.528168,19.44743444,-99.11751503,Venustiano Carranza,CDMX,11,0,497.7272727272728,1,0,1691.7782325262615
VALENTIN GOMEZ FARIAS,15290,1985.321379,19.41616435,-99.09351301,Venustiano Carranza,CDMX,48,1,932.5625,1,1,2261.4344767158314
10 DE MAYO,15299,3386.010092,19.43364251,-99.117868,Venustiano Carranza,CDMX,12,0,651.3333333333334,1,0,1692.4891617868034
EMILIO CARRANZA,15300,3340.517509,19.4492032,-99.12045137,Venustiano Carranza,CDMX,17,0,539.2352941176471,1,0,1698.9806018890513
POPULAR RASTRO,15300,3040.667574,19.45237958,-99.1197982,Venustiano Carranza,CDMX,22,0,522.9545454545455,1,0,1705.152320865099
FELIPE ANGELES,15310,3020.98,19.45312572,-99.112434,Venustiano Carranza,CDMX,12,0,492.9166666666667,1,0,1693.0177631987553
AZTECA,15320,3020.98,19.4383333,-99.10792059,Venustiano Carranza,CDMX,39,0,638.9230769230769,1,0,1725.5644981325636
TRES MOSQUETEROS,15340,3020.98,19.44075623,-99.106519,Venustiano Carranza,CDMX,35,0,625.8285714285714,1,0,1720.7142766317543
VENUSTIANO CARRANZA (AMPL),15340,3020.98,19.4441314,-99.10502832,Venustiano Carranza,CDMX,32,0,633.03125,1,0,1717.0198066557577
20 DE NOVIEMBRE (AMPL),15360,3020.98,19.44182948,-99.11404575,Venustiano Carranza,CDMX,22,0,572.8636363636364,1,0,1704.985785256953
PROGRESISTA,15370,3020.98,19.43619728,-99.10879432,Venustiano Carranza,CDMX,38,0,576.4473684210526,1,0,1724.5494870237699
7 DE JULIO,15390,3062.297322,19.43253825,-99.1136382,Venustiano Carranza,CDMX,14,0,514.5,1,0,1695.3927018707084
PENITENCIARIA (AMPL),15390,3257.881364,19.43643484,-99.11850559,Venustiano Carranza,CDMX,13,0,593.6153846153846,1,0,1693.9052325710152
SIMON  BOLIVAR,15420,3020.98,19.44833359,-99.09741551,Venustiano Carranza,CDMX,26,0,837.2692307692307,1,0,1708.9974371852998
AQUILES SERDAN,15450,3020.98,19.44707773,-99.09192395,Venustiano Carranza,CDMX,41,0,705.0975609756098,1,0,1727.7906459876997
DAMIAN CARMONA,15450,3020.98,19.4430467,-99.10270968,Venustiano Carranza,CDMX,28,0,669.7857142857143,1,0,1712.0032501577252
REVOLUCION,15460,3020.98,19.43929921,-99.10404467,Venustiano Carranza,CDMX,39,0,643.1794871794872,1,0,1725.5502954320602
MIGUEL HIDALGO,15470,3020.98,19.43602936,-99.10642377,Venustiano Carranza,CDMX,41,0,595.4878048780488,1,0,1728.1563895237557
VENUSTIANO CARRANZA,15500,3020.98,19.43935831,-99.11131342,Venustiano Carranza,CDMX,30,0,577.2333333333333,1,0,1714.7590344881246
NICOLAS BRAVO,15520,3105.115313,19.45407608,-99.12345574,Venustiano Carranza,CDMX,44,0,604.8636363636364,1,0,1731.7955406749809
PENSADOR MEXICANO I,15520,3020.98,19.44420633,-99.08334201,Venustiano Carranza,CDMX,102,1,536.6372549019608,1,1,2328.8234438973923
PENSADOR MEXICANO II,15520,3020.98,19.44160859,-99.0888214,Venustiano Carranza,CDMX,88,1,569.3863636363636,1,1,2311.5854649552807
MOCTEZUMA 1A SECCION,15530,2049.315776,19.42808006,-99.10609407,Venustiano Carranza,CDMX,40,1,801.4,1,1,2252.0843070514597
MOCTEZUMA 2A SECCION I,15540,2740.231865,19.43758154,-99.09442926,Venustiano Carranza,CDMX,77,0,720.2337662337662,1,0,1771.7853745651616
PRIMERO DE MAYO,15540,3020.98,19.44565721,-99.10131936,Venustiano Carranza,CDMX,25,0,641.36,1,0,1708.4276642560253
SANTA CRUZ AVIACION,15540,3229.051488,19.42260511,-99.09778523,Venustiano Carranza,CDMX,37,1,1031.3783783783783,1,1,2247.646483791087
ROMERO RUBIO,15550,3020.98,19.44258244,-99.09660133,Venustiano Carranza,CDMX,29,0,689.4827586206897,1,0,1713.1610042162092
MOCTEZUMA 2A SECCION IV,15600,2739.040868,19.4265789,-99.09792476,Venustiano Carranza,CDMX,46,1,664.1521739130435,1,1,2259.8831451782967
PEON DE LOS BAOS,15620,3028.600715,19.43820337,-99.08346041,Venustiano Carranza,CDMX,145,1,595.3931034482758,1,1,2381.2369745650185
EL ARENAL PTO AEREO (FRACC),15640,2872.23,19.42887942,-99.06099906,Venustiano Carranza,CDMX,5,0,461.0,1,0,1684.5599108615666
CARACOL,15650,1838.924059,19.42618392,-99.06953813,Venustiano Carranza,CDMX,8,0,566.25,1,0,1687.8791510974013
EL ARENAL 1A SECCION,15660,1825.24,19.42496217,-99.06358922,Venustiano Carranza,CDMX,16,0,1511.125,1,0,1694.5141419521597
FIVIPORT (U HAB),15669,2872.23,19.42662195,-99.06108314,Venustiano Carranza,CDMX,9,0,836.1111111111111,1,0,1688.202162942834
EL ARENAL 2A SECCION,15680,1825.24,19.42310686,-99.05706879,Venustiano Carranza,CDMX,9,0,614.4444444444445,1,0,1688.9418156286797
EL ARENAL 3A SECCION,15680,1825.24,19.42545063,-99.05658197,Venustiano Carranza,CDMX,9,0,400.55555555555554,1,0,1689.6555155887058
20 DE NOVIEMBRE,15700,3020.98,19.44418461,-99.10885679,Venustiano Carranza,CDMX,31,0,616.6774193548387,1,0,1715.8508970319276
CUCHILLA PANTITLAN,15700,2587.249128,19.42206761,-99.06302764,Venustiano Carranza,CDMX,19,0,1352.842105263158,1,0,1698.7127332258926
INDUSTRIAL PUERTO AEREO (FRACC),15710,3259.221081,19.42181728,-99.09317553,Venustiano Carranza,CDMX,49,1,827.0408163265306,1,1,2263.0100580005846
IGNACIO ZARAGOZA II,15720,1971.882883,19.41182256,-99.08784142,Venustiano Carranza,CDMX,45,0,740.9777777777778,1,0,1732.5648366047449
MORELOS I,15720,3372.002527,19.44477831,-99.12305241,Venustiano Carranza,CDMX,11,0,564.9090909090909,1,0,1691.5540616438939
AVIACION CIVIL,15740,2051.111027,19.41424763,-99.07796777,Venustiano Carranza,CDMX,42,7,596.8809523809524,1,1,5410.244578005244
CUATRO ARBOLES,15740,2057.306201,19.41704064,-99.08415784,Venustiano Carranza,CDMX,65,7,685.6769230769231,1,1,5438.088296562095
MOCTEZUMA 2A SECCION II,15740,2762.684074,19.43164809,-99.09413187,Venustiano Carranza,CDMX,67,0,759.1343283582089,1,0,1759.4207845545527
AVIACION CIVIL (AMPL),15750,2455.560442,19.41069124,-99.07730859,Venustiano Carranza,CDMX,42,7,596.2619047619048,1,1,5410.24664363036
5TO TRAMO DE 20 DE NOVIEMBRE,15800,3020.98,19.44949179,-99.10693227,Venustiano Carranza,CDMX,20,0,561.95,1,0,1702.5752441638538
CENTRO I,15810,4835.628607,19.43332475,-99.12256685,Venustiano Carranza,CDMX,49,0,788.5102040816327,1,0,1737.3001463734267
MERCED BALBUENA,15810,4014.01822,19.41978227,-99.12375343,Venustiano Carranza,CDMX,28,0,1396.9642857142858,1,0,1709.5768159466888
MAGDALENA  MIXHUCA,15860,3077.712682,19.40724312,-99.11809437,Venustiano Carranza,CDMX,27,0,978.7777777777778,1,0,1709.748733175576
ARTES GRAFICAS,15870,4173.951542,19.41127225,-99.12610513,Venustiano Carranza,CDMX,40,0,840.775,1,0,1726.1144416107409
JAMAICA,15870,3911.228133,19.40695731,-99.12485109,Venustiano Carranza,CDMX,36,0,647.6111111111111,1,0,1721.8650718530873
SEVILLA,15870,3112.961309,19.41065751,-99.12321421,Venustiano Carranza,CDMX,35,0,1127.0285714285717,1,0,1719.0418829799692
AARON SAENZ,15894,3062.57,19.41303713,-99.12313378,Venustiano Carranza,CDMX,37,0,1216.5405405405406,1,0,1721.1901588042551
7 DE JULIO (AMPL),15900,1900.278478,19.43081116,-99.10999915,Venustiano Carranza,CDMX,28,0,721.6071428571429,1,0,1711.8303335013618
CANDELARIA DELOS PATOS (U HAB),15900,4700.64,19.42954393,-99.12170074,Venustiano Carranza,CDMX,12,0,946.3333333333334,1,0,1691.5048119718062
CENTRO II,15900,4771.525779,19.42649499,-99.12186725,Venustiano Carranza,CDMX,6,0,548.8333333333334,1,0,1685.4903091794738
EL ARENAL 4A SECCION,15900,1825.24,19.42925818,-99.0571909,Venustiano Carranza,CDMX,5,0,461.0,1,0,1684.5599108615666
FEDERAL,15900,1969.591097,19.42003152,-99.08831241,Venustiano Carranza,CDMX,57,7,737.8947368421053,1,1,5428.126227311523
IGNACIO ZARAGOZA I,15900,2070.357948,19.41307844,-99.09459864,Venustiano Carranza,CDMX,37,1,1325.2702702702702,1,1,2246.6658314879924
JARDIN BALBUENA I,15900,2909.726906,19.42147114,-99.10521895,Venustiano Carranza,CDMX,55,1,859.0909090909091,1,1,2270.2439863813174
MAGDALENA  MIXHUCA (PBLO),15900,3098.991196,19.41033651,-99.11686714,Venustiano Carranza,CDMX,32,0,1091.5625,1,0,1715.4897891943747
MOCTEZUMA 2A SECCION III,15900,2726.04,19.43307351,-99.10215923,Venustiano Carranza,CDMX,57,0,588.3157894736842,1,0,1747.7559808431965
PINO (U HAB),15900,2873.51,19.40975372,-99.09861492,Venustiano Carranza,CDMX,18,1,1186.6666666666667,1,1,2223.8822249685577
BAHIA (U HAB),15930,2042.49,19.41623536,-99.08335231,Venustiano Carranza,CDMX,65,7,666.6615384615385,1,1,5438.151746698801
MORELOS II,15940,3272.403381,19.44215208,-99.11909439,Venustiano Carranza,CDMX,13,0,555.1538461538462,1,0,1694.0335702261648
JARDIN BALBUENA II,15950,2873.51,19.41780387,-99.11353258,Venustiano Carranza,CDMX,44,0,1191.2272727272727,1,0,1729.8389747869278
VIADUCTO  - BALBUENA )CONJ HAB),15950,3281.026996,19.40754566,-99.11012706,Venustiano Carranza,CDMX,21,0,925.7142857142856,1,0,1702.584921865055
EMILIANO ZAPATA (U HAB),15960,5921.31,19.43277954,-99.12013489,Venustiano Carranza,CDMX,15,0,651.4,1,0,1696.1593755640195
LORENZO BOTURINI,15960,3943.998204,19.41634105,-99.1251438,Venustiano Carranza,CDMX,32,0,1260.9375,1,0,1714.92462224551
ADOLFO LOPEZ MATEOS,15970,2128.557314,19.42177275,-99.07150866,Venustiano Carranza,CDMX,19,7,1052.6842105263158,1,1,5380.583652159723
AERONAUTICA MILITAR,15970,3062.57,19.42001205,-99.11591294,Venustiano Carranza,CDMX,37,0,1317.7567567567569,1,0,1720.8524226560953
24 DE ABRIL,15980,3062.57,19.41598745,-99.11662069,Venustiano Carranza,CDMX,37,0,1154.7837837837835,1,0,1721.3962274554024
EL PARQUE,15980,2731.596183,19.41713759,-99.11913352,Venustiano Carranza,CDMX,38,0,1152.078947368421,1,0,1722.6287316398937
ALVARO OBREGON,15990,3062.57,19.41284667,-99.11870734,Venustiano Carranza,CDMX,35,0,1003.5142857142856,1,0,1719.4540228589265
JARDIN BALBUENA III,15990,2873.582898,19.41402202,-99.10489203,Venustiano Carranza,CDMX,37,1,794.8648648648649,1,1,2248.4356771242105
KENNEDY (U HAB),15990,2873.51,19.41993157,-99.11123654,Venustiano Carranza,CDMX,48,1,1104.5208333333333,1,1,2260.8606897544623
PUEBLA,15020,1933.881354,19.40931237,-99.08240591,Venustiano Carranza,CDMX,46,0,708.3913043478261,1,0,1733.897049209125
AMPL CARACOL,15650,1825.24,19.42880346,-99.06818536,Venustiano Carranza,CDMX,5,0,356.0,1,0,1684.9102726601247
ALTOS TEPETLICA,16240,115.57,19.22711243,-99.15044946,Xochimilco,CDMX,0,0,0.0,0,0,1625.3015044717908
SAN BARTOLO EL CHICO,16020,3349.569565,19.2831822,-99.1288983,Xochimilco,CDMX,31,0,794.516129032258,1,0,1660.5782207449165
SAN JOSE LAS PERITAS,16029,2008.2,19.2727906,-99.1241508,Xochimilco,CDMX,13,0,609.3846153846154,1,0,1639.173346323258
SAN JUAN TEPEPAN,16029,2310.969741,19.27472513,-99.12880743,Xochimilco,CDMX,15,0,991.1333333333332,1,0,1640.346492691094
LA CEBADA,16038,2861.955672,19.27697173,-99.12311507,Xochimilco,CDMX,20,0,1005.85,1,0,1646.4147801415647
SAN LORENZO LA CEBADA I,16040,2192.028412,19.28462271,-99.11880578,Xochimilco,CDMX,19,1,667.4736842105264,1,1,2172.1588681608646
HUICHAPAN,16050,3265.430992,19.2633053,-99.11700934,Xochimilco,CDMX,7,0,2229.428571428572,1,0,1626.4267451584487
INFONAVIT PROLONGACION DIVISION DEL NORTE (U HAB),16050,2083.704944,19.27160938,-99.11656564,Xochimilco,CDMX,6,0,632.3333333333334,1,0,1630.5324203209984
LA NORIA,16050,3082.179077,19.2652324,-99.12309149,Xochimilco,CDMX,4,0,424.75,1,0,1628.7781225493486
TIERRA NUEVA,16050,2086.706534,19.26596816,-99.11892058,Xochimilco,CDMX,6,0,449.3333333333333,1,0,1631.1430508842
PASEOS DEL SUR,16058,2742.504567,19.27454128,-99.12299273,Xochimilco,CDMX,17,0,583.0588235294117,1,0,1644.1551046457735
VILLA XOCHIMILCO (U HAB),16060,3042.75,19.26700295,-99.12539367,Xochimilco,CDMX,5,0,648.6,1,0,1629.2546633056631
LA GUADALUPITA (BARR),16070,2091.08,19.26453282,-99.10172016,Xochimilco,CDMX,7,0,787.2857142857143,1,0,1631.2388572080358
SAN DIEGO (BARR),16080,2091.08,19.2637827,-99.09990079,Xochimilco,CDMX,7,0,787.2857142857143,1,0,1631.2388572080358
SANTA CRUCITA (BARR),16080,2091.08,19.26223155,-99.10204379,Xochimilco,CDMX,6,0,860.1666666666666,1,0,1629.7721908311107
BELEM (BARR),16090,2091.08,19.25992323,-99.10249013,Xochimilco,CDMX,7,0,1008.0,1,0,1630.5023824069847
EL ROSARIO (BARR),16090,2091.08,19.26247692,-99.10477139,Xochimilco,CDMX,6,0,860.1666666666666,1,0,1629.7721908311107
JARDINES DEL SUR,16090,2472.910743,19.2587491,-99.11649477,Xochimilco,CDMX,9,0,1984.0,1,0,1629.69264355601
SAN ANTONIO (BARR),16090,2193.657026,19.26267046,-99.10703293,Xochimilco,CDMX,7,0,808.7142857142857,1,0,1631.1673548001668
SAN CRISTOBAL (BARR),16090,2009.986354,19.25995954,-99.09911174,Xochimilco,CDMX,7,0,1008.0,1,0,1630.5023824069847
SAN JUAN (BARR),16090,1294.026603,19.26620099,-99.10660033,Xochimilco,CDMX,4,0,712.5,1,0,1627.8179643823473
SAN LORENZO LA CEBADA II,16090,2271.642597,19.27955713,-99.12050294,Xochimilco,CDMX,17,0,559.2941176470588,1,0,1644.2344022181082
SAN PEDRO (BARR),16090,2418.776582,19.25903252,-99.10764256,Xochimilco,CDMX,7,0,2294.428571428572,1,0,1626.2098545212457
BOSQUE RESIDENCIAL DEL SUR (FRACC),16100,3450.511237,19.28024522,-99.12997372,Xochimilco,CDMX,26,2,839.3461538461538,1,1,2705.9881986752953
LA CONCEPCION TLACOAPA (BARR),16200,2045.856386,19.26895122,-99.10433457,Xochimilco,CDMX,1,0,900.0,1,0,1623.5218820843413
LA CONCHA,16210,2126.131789,19.25273494,-99.11556267,Xochimilco,CDMX,5,0,3151.2,1,0,1620.9040400954523
CANAL ONCE (U HAB),16300,2300.67,19.24794973,-99.11601552,Xochimilco,CDMX,0,0,0.0,0,0,1625.3015044717908
LORETO PEA POBRE (U HAB),16330,2300.67,19.24734579,-99.11386908,Xochimilco,CDMX,1,0,224.0,1,0,1625.7775447112504
POTRERO DE SAN BERNARDINO,16400,2416.981752,19.26901317,-99.12020454,Xochimilco,CDMX,8,0,671.5,1,0,1632.8486872949388
SANTA MARIA TEPEPAN (PBLO),16400,2051.324689,19.27344635,-99.13669937,Xochimilco,CDMX,29,2,550.8965517241379,1,1,2710.621127489141
TESMIC (RDCIAL),16400,1549.08,19.2427186,-99.10578055,Xochimilco,CDMX,4,0,3229.0,1,0,1619.4209599435653
SAN ESTEBAN (BARR),16450,1992.528548,19.26277213,-99.09730478,Xochimilco,CDMX,4,0,740.25,1,0,1627.7253687641569
XALTOCAN (BARR),16450,2197.49735,19.25408385,-99.10061958,Xochimilco,CDMX,8,0,2378.5,1,0,1627.15280548409
JOYA DE VARGAS,16459,170.1,19.23330178,-99.09359778,Xochimilco,CDMX,2,0,391.5,1,0,1626.4421129661246
LA SANTISIMA (BARR),16500,1534.221236,19.26375717,-99.09438271,Xochimilco,CDMX,2,0,375.0,1,0,1626.4971698201837
NUEVA TENOCHTITLAN,16500,1078.67,19.25508467,-99.07324403,Xochimilco,CDMX,1,0,320.0,1,0,1625.4572139239972
SANTA CRUZ XOCHITEPEC (PBLO),16500,1518.008801,19.25729242,-99.1287494,Xochimilco,CDMX,12,0,671.3333333333334,1,0,1637.74315839698
TLAXOPAN,16500,170.1,19.24087751,-99.14028777,Xochimilco,CDMX,1,0,500.0,1,0,1624.856593697897
XICALHUACAN,16500,54.35,19.25181207,-99.08101177,Xochimilco,CDMX,3,0,393.3333333333333,1,0,1627.6594742809461
RINCONADA DEL SUR (U HAB),16505,3021.862125,19.25998337,-99.12013847,Xochimilco,CDMX,9,0,1961.3333333333333,1,0,1629.7682772141115
AZTLAN-APACHES (U HAB),16600,2191.28,19.28612711,-99.10598286,Xochimilco,CDMX,8,1,4018.125,1,1,2147.5202189269094
BARRIO 18,16600,2229.15826,19.2811312,-99.11198099,Xochimilco,CDMX,6,1,570.5,1,1,2156.57722425752
CALTONGO (BARR),16600,1141.786713,19.25930223,-99.08956513,Xochimilco,CDMX,0,0,0.0,0,0,1625.3015044717908
LA ASUNCION (BARR),16600,1061.735323,19.26933572,-99.10147045,Xochimilco,CDMX,2,0,625.0,1,0,1625.6629750617114
SAN LORENZO (BARR),16600,1528.792577,19.26599935,-99.09582049,Xochimilco,CDMX,2,0,375.0,1,0,1626.4971698201837
SAN MARCOS (AMPL),16600,1980.241054,19.27018463,-99.1123946,Xochimilco,CDMX,3,0,621.3333333333334,1,0,1626.8986886612195
TEPEPAN (AMPL),16600,2101.36596,19.26382478,-99.13194672,Xochimilco,CDMX,14,0,685.8571428571429,1,0,1640.14165313997
TECACALANCO,16610,170.1,19.24235844,-99.06756285,Xochimilco,CDMX,2,0,700.0,1,0,1625.4127166341698
LA NORIA TEPEPAN,16630,2682.757457,19.26561221,-99.12797838,Xochimilco,CDMX,11,0,539.7272727272727,1,0,1636.9588199976924
SAN MARCOS (BARR),16630,2256.991737,19.26285325,-99.11090323,Xochimilco,CDMX,5,0,2650.0,1,0,1622.5764337472374
